Batch	SentiGlass_14Nov008.sre
510.00	0.066
511.00	0.072
512.00	0.074
513.00	0.071
514.00	0.069
515.00	0.069
516.00	0.069
517.00	0.070
518.00	0.067
519.00	0.069
520.00	0.065
521.00	0.065
522.00	0.065
523.00	0.062
524.00	0.062
525.00	0.064
526.00	0.064
527.00	0.060
528.00	0.060
529.00	0.059
530.00	0.058
531.00	0.056
532.00	0.054
533.00	0.054
534.00	0.052
535.00	0.049
536.00	0.052
537.00	0.049
538.00	0.049
539.00	0.049
540.00	0.048
541.00	0.043
542.00	0.044
543.00	0.042
544.00	0.042
545.00	0.041
546.00	0.039
547.00	0.039
548.00	0.036
549.00	0.035
550.00	0.035
551.00	0.033
552.00	0.032
553.00	0.032
554.00	0.029
555.00	0.031
556.00	0.030
557.00	0.026
558.00	0.028
559.00	0.025
560.00	0.024
561.00	0.022
562.00	0.023
563.00	0.020
564.00	0.021
565.00	0.018
566.00	0.017
567.00	0.019
568.00	0.018
569.00	0.015
570.00	0.016
571.00	0.011
572.00	0.014
573.00	0.012
574.00	0.009
575.00	0.013
576.00	0.008
577.00	0.008
578.00	0.010
579.00	0.011
580.00	0.008
581.00	0.006
582.00	0.005
583.00	0.004
584.00	0.004
585.00	0.004
586.00	0.004
587.00	0.002
588.00	0.003
589.00	-0.001
590.00	0.001
591.00	0.001
592.00	-0.001
593.00	-0.002
594.00	-0.006
595.00	-0.002
596.00	-0.004
597.00	-0.002
598.00	-0.006
599.00	-0.001
600.00	-0.006
601.00	-0.006
602.00	-0.008
603.00	-0.006
604.00	-0.010
605.00	-0.007
606.00	-0.007
607.00	-0.011
608.00	-0.012
609.00	-0.013
610.00	-0.011
611.00	-0.011
612.00	-0.011
613.00	-0.012
614.00	-0.015
615.00	-0.015
616.00	-0.014
617.00	-0.016
618.00	-0.012
619.00	-0.017
620.00	-0.015
621.00	-0.018
622.00	-0.018
623.00	-0.016
624.00	-0.018
625.00	-0.019
626.00	-0.018
627.00	-0.019
628.00	-0.020
629.00	-0.020
630.00	-0.020
631.00	-0.021
632.00	-0.018
633.00	-0.017
634.00	-0.020
635.00	-0.022
636.00	-0.022
637.00	-0.025
638.00	-0.021
639.00	-0.023
640.00	-0.024
641.00	-0.025
642.00	-0.024
643.00	-0.025
644.00	-0.026
645.00	-0.026
646.00	-0.023
647.00	-0.026
648.00	-0.027
649.00	-0.028
650.00	-0.027
651.00	-0.029
652.00	-0.026
653.00	-0.025
654.00	-0.026
655.00	-0.027
656.00	-0.027
657.00	-0.028
658.00	-0.028
659.00	-0.027
660.00	-0.028
661.00	-0.029
662.00	-0.029
663.00	-0.028
664.00	-0.029
665.00	-0.028
666.00	-0.029
667.00	-0.030
668.00	-0.030
669.00	-0.029
670.00	-0.029
671.00	-0.031
672.00	-0.029
673.00	-0.030
674.00	-0.032
675.00	-0.033
676.00	-0.031
677.00	-0.033
678.00	-0.032
679.00	-0.032
680.00	-0.033
681.00	-0.032
682.00	-0.031
683.00	-0.029
684.00	-0.032
685.00	-0.033
686.00	-0.030
687.00	-0.031
688.00	-0.030
689.00	-0.030
690.00	-0.029
691.00	-0.032
692.00	-0.030
693.00	-0.030
694.00	-0.033
695.00	-0.033
696.00	-0.033
697.00	-0.033
698.00	-0.033
699.00	-0.032
700.00	-0.034
701.00	-0.037
702.00	-0.035
703.00	-0.037
704.00	-0.038
705.00	-0.040
706.00	-0.041
707.00	-0.041
708.00	-0.042
709.00	-0.041
710.00	-0.046
711.00	-0.043
712.00	-0.040
713.00	-0.045
714.00	-0.045
715.00	-0.044
716.00	-0.045
717.00	-0.046
718.00	-0.044
719.00	-0.047
720.00	-0.049
721.00	-0.044
722.00	-0.046
723.00	-0.045
724.00	-0.046
725.00	-0.046
726.00	-0.048
727.00	-0.044
728.00	-0.050
729.00	-0.045
730.00	-0.046
731.00	-0.048
732.00	-0.048
733.00	-0.046
734.00	-0.046
735.00	-0.048
736.00	-0.051
737.00	-0.049
738.00	-0.047
739.00	-0.048
740.00	-0.047
741.00	-0.049
742.00	-0.051
743.00	-0.048
744.00	-0.048
745.00	-0.049
746.00	-0.047
747.00	-0.047
748.00	-0.049
749.00	-0.050
750.00	-0.050
751.00	-0.049
752.00	-0.051
753.00	-0.049
754.00	-0.048
755.00	-0.049
756.00	-0.049
757.00	-0.050
758.00	-0.048
759.00	-0.048
760.00	-0.048
761.00	-0.047
762.00	-0.050
763.00	-0.048
764.00	-0.048
765.00	-0.050
766.00	-0.048
767.00	-0.048
768.00	-0.047
769.00	-0.050
770.00	-0.047
771.00	-0.051
772.00	-0.049
773.00	-0.048
774.00	-0.048
775.00	-0.049
776.00	-0.050
777.00	-0.048
778.00	-0.047
779.00	-0.051
780.00	-0.049
781.00	-0.051
782.00	-0.048
783.00	-0.049
784.00	-0.051
785.00	-0.049
786.00	-0.050
787.00	-0.051
788.00	-0.051
789.00	-0.051
790.00	-0.052
791.00	-0.050
792.00	-0.049
793.00	-0.053
794.00	-0.053
795.00	-0.049
796.00	-0.050
797.00	-0.051
798.00	-0.047
799.00	-0.049
800.00	-0.054
